iter	RMSE
4779	16182.79145
4780	16180.95317
4781	16179.86604
4782	16178.70981
4783	16177.98224
4784	16176.16797
4785	16175.30665
4786	16173.77339
4787	16172.21405
4788	16170.84802
4789	16169.99041
4790	16169.42976
4791	16168.61935
4792	16167.27259
4793	16166.58362
4794	16165.57267
4795	16164.22326
4796	16163.45143
4797	16161.63288
4798	16159.68793
4799	16158.86118
4800	16158.45434
4801	16157.65165
4802	16156.20061
4803	16155.54636
4804	16154.74246
4805	16153.75704
4806	16152.28311
4807	16151.49315
4808	16150.09416
4809	16148.92317
4810	16147.14168
4811	16146.02873
4812	16144.86799
4813	16143.27312
4814	16142.5495
4815	16140.87075
4816	16139.01711
4817	16137.25809
4818	16135.62878
4819	16134.61374
4820	16133.35801
4821	16132.31578
4822	16131.69263
4823	16130.19687
4824	16128.96185
4825	16127.63569
4826	16126.62217
4827	16125.44965
4828	16124.44953
4829	16122.98915
4830	16121.77682
4831	16120.36948
4832	16118.58696
4833	16116.75606
4834	16115.74745
4835	16114.41321
4836	16112.99505
4837	16111.52002
4838	16109.97953
4839	16108.08662
4840	16107.30246
4841	16106.33915
4842	16105.06064
4843	16103.23721
4844	16101.87759
4845	16100.75766
4846	16100.06806
4847	16099.02866
4848	16097.98252
4849	16097.34682
4850	16095.62158
4851	16094.06101
4852	16092.56336
4853	16091.08486
4854	16089.64565
4855	16088.30161
4856	16087.28435
4857	16085.48952
4858	16083.93657
4859	16082.7313
4860	16081.47364
4861	16080.6352
4862	16080.05558
4863	16079.50702
4864	16078.32366
4865	16077.03624
4866	16075.11822
4867	16074.1473
4868	16073.05678
4869	16071.39039
4870	16069.48102
4871	16068.04306
4872	16066.68605
4873	16065.57901
4874	16064.40196
4875	16063.60018
4876	16062.6369
4877	16061.67463
4878	16060.34809
4879	16058.96811
4880	16057.25178
4881	16055.61564
4882	16054.42622
4883	16053.10461
4884	16052.62609
4885	16051.5494
4886	16050.92859
4887	16049.87315
4888	16049.10275
4889	16048.51699
4890	16047.38842
4891	16046.07756
4892	16044.54288
4893	16043.35358
4894	16041.57669
4895	16040.23018
4896	16038.42258
4897	16036.80545
4898	16035.64261
4899	16033.59541
4900	16031.73052
4901	16030.65188
4902	16029.27128
4903	16027.74147
4904	16027.11414
4905	16025.41217
4906	16024.58067
4907	16023.377
4908	16022.246
4909	16021.21519
4910	16019.70805
4911	16018.67192
4912	16017.37153
4913	16015.63345
4914	16013.68896
4915	16012.49813
4916	16010.71291
4917	16009.95136
4918	16008.98712
4919	16007.87477
4920	16006.47095
4921	16005.09661
4922	16004.29128
4923	16003.20392
4924	16002.32993
4925	16000.29885
4926	15999.00593
4927	15997.54728
4928	15996.47647
4929	15994.909
4930	15993.36359
4931	15992.24229
4932	15991.41764
4933	15989.9404
4934	15989.11873
4935	15987.8124
4936	15986.78791
4937	15985.4249
4938	15984.58539
4939	15983.62976
4940	15983.01611
4941	15982.2029
4942	15981.06632
4943	15979.11957
4944	15977.05381
4945	15975.45018
4946	15974.33616
4947	15972.42687
4948	15971.00959
4949	15970.32969
4950	15969.03171
4951	15967.35568
4952	15965.99138
4953	15964.80639
4954	15963.55714
4955	15962.39253
4956	15961.4165
4957	15959.99942
4958	15958.54019
4959	15956.83218
4960	15955.70635
4961	15954.06034
4962	15952.76854
4963	15952.27135
4964	15951.42527
4965	15950.49216
4966	15948.80211
4967	15947.76387
4968	15946.86659
4969	15945.76638
4970	15944.46812
4971	15943.33755
4972	15941.93349
4973	15940.39617
4974	15938.87771
4975	15937.73578
4976	15936.46942
4977	15934.75138
4978	15933.98005
4979	15932.57058
4980	15931.16588
4981	15930.32885
4982	15929.48149
4983	15928.01037
4984	15926.56385
4985	15924.8431
4986	15923.44482
4987	15922.23851
4988	15921.03326
4989	15920.17989
4990	15918.94454
4991	15916.92411
4992	15915.60762
4993	15914.28355
4994	15913.27577
4995	15912.1247
4996	15910.83041
4997	15910.23538
4998	15909.25259
4999	15907.65964
5000	15906.19218
5001	15904.89331
5002	15903.45596
5003	15902.0103
5004	15901.11848
5005	15899.9022
5006	15898.69791
5007	15896.95909
5008	15895.87113
5009	15894.20782
5010	15893.18053
5011	15891.65026
5012	15890.94701
5013	15889.99673
5014	15889.18339
5015	15887.77191
5016	15886.45876
5017	15885.24873
5018	15883.95695
5019	15882.69639
5020	15881.57072
5021	15880.52267
5022	15879.19808
5023	15877.66951
5024	15875.83828
5025	15874.43493
5026	15873.75426
5027	15873.0179
5028	15871.05849
5029	15869.51557
5030	15868.30007
5031	15867.21607
5032	15866.41484
5033	15865.51528
5034	15863.96867
5035	15863.3225
5036	15862.20047
5037	15860.96299
5038	15859.05363
5039	15857.16069
5040	15856.25332
5041	15855.25253
5042	15854.36033
5043	15853.30174
5044	15851.80291
5045	15851.10619
5046	15849.65826
5047	15848.441
5048	15846.93442
5049	15845.6896
5050	15845.2348
5051	15844.15288
5052	15842.14214
5053	15840.9458
5054	15839.72177
5055	15837.93753
5056	15836.66861
5057	15835.22133
5058	15833.94798
5059	15832.11366
5060	15830.46425
5061	15829.41809
5062	15827.84754
5063	15826.45946
5064	15825.48116
5065	15824.67481
5066	15823.30088
5067	15821.9463
5068	15820.37339
5069	15818.6974
5070	15817.75972
5071	15816.25592
5072	15815.27882
5073	15814.42219
5074	15813.38113
5075	15812.7135
5076	15811.61241
5077	15811.023
5078	15809.66657
5079	15808.15489
5080	15807.08123
5081	15805.94085
5082	15805.00814
5083	15804.29744
5084	15803.19958
5085	15802.0336
5086	15801.4768
5087	15800.13366
5088	15798.34895
5089	15796.68959
5090	15795.06209
5091	15794.23512
5092	15792.39135
5093	15791.16549
5094	15790.16686
5095	15789.18527
5096	15788.21103
5097	15787.15612
5098	15785.30602
5099	15784.30691
5100	15783.09096
5101	15782.06149
5102	15780.76381
5103	15779.86011
5104	15778.36989
5105	15776.81909
5106	15776.03155
5107	15774.50025
5108	15773.14898
5109	15772.31523
5110	15771.71227
5111	15770.9472
5112	15770.1231
5113	15769.06909
5114	15767.62592
5115	15766.73263
5116	15765.63063
5117	15765.18946
5118	15764.42636
5119	15762.71875
5120	15761.38718
5121	15760.45226
5122	15759.3664
5123	15758.85336
5124	15757.6576
5125	15756.75446
5126	15755.06092
5127	15754.23546
5128	15753.16703
5129	15752.24994
5130	15751.12069
5131	15749.34764
5132	15748.57552
5133	15748.12636
5134	15746.82756
5135	15745.45427
5136	15744.28801
5137	15743.24934
5138	15741.87536
5139	15740.34842
5140	15739.33417
5141	15738.68145
5142	15737.29797
5143	15735.60166
5144	15733.99081
5145	15733.10925
5146	15731.57563
5147	15730.38943
5148	15729.4493
5149	15727.57596
5150	15726.65943
5151	15725.28627
5152	15724.04052
5153	15722.67761
5154	15721.51156
5155	15719.86826
5156	15718.65074
5157	15717.72256
5158	15716.44182
5159	15715.11742
5160	15712.95799
5161	15711.68113
5162	15710.52159
5163	15709.00285
5164	15707.74644
5165	15706.48874
5166	15706.13153
5167	15705.05028
5168	15703.72218
5169	15702.4746
5170	15701.38997
5171	15700.53177
5172	15699.21115
5173	15698.22849
5174	15696.80713
5175	15695.57094
5176	15694.05573
5177	15692.91703
5178	15691.20996
5179	15690.57898
5180	15688.99831
5181	15687.70025
5182	15686.68085
5183	15685.21078
5184	15684.23985
5185	15683.4642
5186	15681.77881
5187	15680.42128
5188	15680.02202
5189	15678.57032
5190	15677.54955
5191	15675.97965
5192	15675.03203
5193	15673.46052
5194	15672.70839
5195	15671.18899
5196	15669.32721
5197	15668.05153
5198	15666.94984
5199	15665.37995
5200	15664.04048
5201	15662.62213
5202	15661.17183
5203	15660.28918
5204	15658.61546
5205	15657.44999
5206	15656.47872
5207	15655.3641
5208	15654.43042
5209	15653.46801
5210	15652.97754
5211	15651.84487
5212	15651.25197
5213	15650.01577
5214	15648.26428
5215	15647.19464
5216	15646.60052
5217	15645.65929
5218	15644.07806
5219	15643.11424
5220	15641.92199
5221	15641.02455
5222	15639.85025
5223	15639.0775
5224	15637.68271
5225	15636.35273
5226	15634.77658
5227	15633.80936
5228	15632.75991
5229	15632.09309
5230	15631.04296
5231	15630.01155
5232	15629.10048
5233	15627.49227
5234	15626.86127
5235	15625.90864
5236	15625.01845
5237	15623.61318
5238	15622.74362
5239	15621.78418
5240	15621.21852
5241	15620.49009
5242	15618.76621
5243	15617.3931
5244	15616.32889
5245	15615.37004
5246	15614.63095
5247	15613.19026
5248	15612.09469
5249	15610.688
5250	15609.64841
5251	15608.61935
5252	15607.55784
5253	15606.40939
5254	15605.37608
5255	15604.15267
5256	15602.8549
5257	15601.05583
5258	15600.21347
5259	15598.6129
5260	15597.84739
5261	15596.54593
5262	15595.41913
5263	15594.26748
5264	15593.69372
5265	15593.30783
5266	15592.16473
5267	15590.66208
5268	15589.05867
5269	15588.27079
5270	15586.7719
5271	15585.88582
5272	15584.92435
5273	15583.31365
5274	15582.26352
5275	15580.94714
5276	15579.75995
5277	15579.04027
5278	15578.17297
5279	15576.81936
5280	15574.78681
5281	15573.93207
5282	15572.14977
5283	15570.27244
5284	15569.03505
5285	15567.6836
5286	15566.75962
5287	15565.71617
5288	15564.01871
5289	15562.92348
5290	15561.36069
5291	15559.95893
5292	15558.68019
5293	15557.40724
5294	15556.40875
5295	15555.45995
5296	15554.50947
5297	15553.69514
5298	15552.21897
5299	15551.42016
5300	15549.73386
5301	15548.14576
5302	15546.287
5303	15544.94436
5304	15543.60426
5305	15543.05336
5306	15541.60272
5307	15539.72086
5308	15539.07975
5309	15537.94425
5310	15536.72476
5311	15535.31854
5312	15533.95202
5313	15533.05665
5314	15531.53479
5315	15530.7712
5316	15529.34578
5317	15528.28975
5318	15527.75228
5319	15526.76406
5320	15525.82225
5321	15524.37647
5322	15522.93266
5323	15521.09956
5324	15520.21056
5325	15519.22462
5326	15518.52568
5327	15516.91598
5328	15515.50963
5329	15514.71822
5330	15513.71692
5331	15512.85074
5332	15512.00951
5333	15511.62801
5334	15510.09504
5335	15508.56841
5336	15507.80573
5337	15506.85398
5338	15505.4149
5339	15503.67106
5340	15502.34156
5341	15501.27746
5342	15499.58181
5343	15497.60997
5344	15495.79291
5345	15495.37252
5346	15494.4152
5347	15493.05226
5348	15491.57219
5349	15490.68329
5350	15489.44704
5351	15488.38868
5352	15487.72614
5353	15486.82634
5354	15486.04406
5355	15484.79522
5356	15483.82809
5357	15482.22274
5358	15480.88536
5359	15480.35403
5360	15479.46288
5361	15478.42365
5362	15477.57337
5363	15476.54216
5364	15475.8178
5365	15474.71058
5366	15473.05836
5367	15471.37001
5368	15469.79684
5369	15468.55467
5370	15467.39297
5371	15465.58044
5372	15464.4308
5373	15463.21573
5374	15462.29168
5375	15460.57997
5376	15459.41515
5377	15458.04917
5378	15456.62542
5379	15455.65402
5380	15454.14264
5381	15452.83244
5382	15451.2903
5383	15450.26456
5384	15449.09307
5385	15447.90608
5386	15447.39565
5387	15446.31662
5388	15445.87041
5389	15444.28739
5390	15443.70127
5391	15442.63961
5392	15441.92803
5393	15440.14401
5394	15439.09112
5395	15437.59719
5396	15436.2874
5397	15434.8538
5398	15433.41103
5399	15432.36434
5400	15431.12135
5401	15429.91572
5402	15429.23794
5403	15427.45317
5404	15426.05116
5405	15425.223
5406	15423.44643
5407	15422.5875
5408	15421.47439
5409	15420.38367
5410	15419.08892
5411	15417.62978
5412	15416.55511
5413	15415.37868
5414	15414.08293
5415	15413.11731
5416	15411.31386
5417	15410.66436
5418	15409.90612
5419	15408.59554
5420	15407.35237
5421	15406.72907
5422	15405.73962
5423	15404.58525
5424	15403.17977
5425	15401.91397
5426	15401.11092
5427	15399.98887
5428	15398.84063
5429	15397.53886
5430	15396.30585
5431	15394.74869
5432	15393.7857
5433	15392.28033
5434	15390.85204
5435	15389.43377
5436	15388.63411
5437	15387.69615
5438	15386.84003
5439	15385.27733
5440	15383.83131
5441	15382.79684
5442	15382.2381
5443	15381.60844
5444	15380.52827
5445	15379.429
5446	15378.68304
5447	15377.53011
5448	15376.17114
5449	15374.86348
5450	15374.09429
5451	15372.48839
5452	15370.94554
5453	15369.38385
5454	15368.12237
5455	15366.61011
5456	15365.57408
5457	15364.01048
5458	15363.13082
5459	15361.9094
5460	15360.8949
5461	15360.07301
5462	15358.8593
5463	15358.04493
5464	15356.42301
5465	15354.8684
5466	15353.59336
5467	15352.74775
5468	15352.20275
5469	15350.93602
5470	15350.51691
5471	15349.42706
5472	15348.14883
5473	15346.94714
5474	15345.64983
5475	15344.89063
5476	15344.08131
5477	15342.71946
5478	15342.28235
5479	15341.81559
5480	15339.93206
5481	15338.55638
5482	15338.18062
5483	15336.98343
5484	15335.9089
5485	15334.2096
5486	15332.83575
5487	15331.33916
5488	15330.50765
5489	15329.3911
5490	15328.49531
5491	15327.19584
5492	15325.62338
5493	15324.703
5494	15323.42373
5495	15321.9986
5496	15320.38649
5497	15318.85784
5498	15317.84004
5499	15316.66469
5500	15314.83145
5501	15314.04577
5502	15313.25297
5503	15311.70032
5504	15310.36392
5505	15309.07274
5506	15307.92934
5507	15306.95593
5508	15305.51997
5509	15304.76262
5510	15303.36548
5511	15302.11844
5512	15300.83858
5513	15299.27242
5514	15297.82481
5515	15296.23909
5516	15294.60528
5517	15293.92511
5518	15292.97239
5519	15292.08429
5520	15290.74814
5521	15289.46315
5522	15288.02198
5523	15286.46422
5524	15285.30828
5525	15284.46709
5526	15283.2183
5527	15282.42626
5528	15280.8214
5529	15279.04308
5530	15278.1251
5531	15277.39271
5532	15275.9305
5533	15274.49145
5534	15272.99366
5535	15271.74738
5536	15270.69545
5537	15269.37984
5538	15268.16229
5539	15266.77061
5540	15265.66332
5541	15264.823
5542	15263.85856
5543	15262.47316
5544	15261.34627
5545	15260.67447
5546	15259.41677
5547	15257.7228
5548	15256.27089
5549	15255.03321
5550	15254.66008
5551	15253.59283
5552	15252.54778
5553	15251.11129
5554	15250.38988
5555	15248.95795
5556	15247.93098
5557	15246.55006
5558	15244.68078
5559	15243.68292
5560	15242.84088
5561	15241.85197
5562	15240.54714
5563	15239.55331
5564	15238.08257
5565	15236.8198
5566	15235.31329
5567	15234.36104
5568	15233.15731
5569	15231.52673
5570	15230.23488
5571	15229.17333
5572	15228.03576
5573	15227.01719
5574	15226.03676
5575	15224.86773
5576	15223.41206
5577	15222.76483
5578	15221.09049
5579	15219.66671
5580	15218.85287
5581	15217.52534
5582	15216.22988
5583	15214.86978
5584	15213.87591
5585	15212.47924
5586	15211.4609
5587	15210.28872
5588	15209.10045
5589	15207.46895
5590	15206.33365
5591	15205.01635
5592	15203.91414
5593	15202.24997
5594	15200.67621
5595	15199.6337
5596	15197.85386
5597	15196.62006
5598	15195.68346
5599	15194.88301
5600	15194.07864
5601	15193.08818
5602	15192.06982
5603	15191.21711
5604	15189.74504
5605	15188.41344
5606	15187.14761
5607	15186.01513
5608	15185.32475
5609	15184.10797
5610	15182.62828
5611	15181.61232
5612	15180.56839
5613	15179.11308
5614	15177.91696
5615	15176.60329
5616	15175.37244
5617	15173.48496
5618	15172.39765
5619	15171.57922
5620	15170.82944
5621	15168.99994
5622	15167.81304
5623	15166.98925
5624	15165.75997
5625	15164.24945
5626	15163.51343
5627	15162.80847
5628	15161.63568
5629	15161.0557
5630	15159.78401
5631	15158.58071
5632	15157.23876
5633	15156.62629
5634	15155.65852
5635	15154.0779
5636	15153.10031
5637	15152.02636
5638	15150.83536
5639	15149.45925
5640	15148.33457
5641	15147.66305
5642	15146.5694
5643	15145.40639
5644	15144.01073
5645	15142.58592
5646	15141.08676
5647	15140.62856
5648	15139.91978
5649	15138.71681
5650	15137.96588
5651	15136.70229
5652	15135.95713
5653	15134.38334
5654	15132.79381
5655	15131.58073
5656	15130.69485
5657	15129.93046
5658	15128.88775
5659	15127.8155
5660	15127.34273
5661	15126.88161
5662	15126.06399
5663	15124.93643
5664	15123.95072
5665	15123.10795
5666	15122.15358
5667	15120.79937
5668	15119.67592
5669	15118.34293
5670	15116.99331
5671	15115.9835
5672	15114.68331
5673	15113.10409
5674	15112.30156
5675	15111.5431
5676	15110.29264
5677	15109.20774
5678	15107.75869
5679	15106.79599
5680	15105.51228
5681	15104.36706
5682	15103.76576
5683	15102.22436
5684	15101.25381
5685	15100.52372
5686	15099.95719
5687	15099.45717
5688	15098.54948
5689	15097.34299
5690	15096.49735
5691	15095.37182
5692	15094.66839
5693	15094.02848
5694	15092.75954
5695	15091.98489
5696	15091.31142
5697	15089.76946
5698	15088.49181
5699	15086.82175
5700	15086.11669
5701	15085.56464
5702	15084.72145
5703	15084.09183
5704	15082.85348
5705	15081.91831
5706	15080.98023
5707	15079.59108
5708	15078.32271
5709	15077.31408
5710	15076.18896
5711	15075.37768
5712	15073.89625
5713	15072.60007
5714	15071.0837
5715	15070.4579
5716	15069.59594
5717	15068.93527
5718	15067.31666
5719	15066.65212
5720	15065.70987
5721	15065.29784
5722	15064.48588
5723	15063.0582
5724	15061.44624
5725	15060.27402
5726	15059.40237
5727	15057.8787
5728	15056.86623
5729	15056.22951
5730	15054.6995
5731	15053.82697
5732	15053.29585
5733	15052.15154
5734	15050.89863
5735	15050.2523
5736	15048.76218
5737	15047.40467
5738	15046.91279
5739	15046.12239
5740	15045.40177
5741	15044.4247
5742	15043.39763
5743	15042.13556
5744	15041.19496
5745	15040.06809
5746	15038.7803
5747	15037.9467
5748	15036.55048
5749	15035.73285
5750	15034.37304
5751	15033.16038
5752	15032.47641
5753	15031.94419
5754	15030.66697
5755	15029.8516
5756	15028.36061
5757	15027.60728
5758	15026.92294
5759	15025.8415
5760	15025.07494
5761	15023.41694
5762	15022.95098
5763	15021.98434
5764	15021.11305
5765	15020.52961
5766	15019.16675
5767	15018.03773
5768	15016.76519
5769	15015.21244
5770	15014.48274
5771	15013.68938
5772	15012.25475
5773	15011.03246
5774	15009.89665
5775	15008.27765
5776	15006.69921
5777	15005.25452
5778	15003.69554
5779	15002.68523
5780	15001.33673
5781	15000.14882
5782	14999.25265
5783	14998.24032
5784	14996.76559
5785	14995.24071
5786	14993.80734
5787	14992.58093
5788	14991.10965
5789	14990.27048
5790	14989.03033
5791	14987.62322
5792	14986.15791
5793	14985.59444
5794	14984.53316
5795	14983.20537
5796	14982.05635
5797	14980.46441
5798	14979.84014
5799	14978.65162
5800	14977.50813
5801	14976.046
5802	14974.47584
5803	14973.12394
5804	14972.18338
5805	14971.05289
5806	14969.61058
5807	14968.95601
5808	14967.74197
5809	14966.3922
5810	14964.89919
5811	14963.77049
5812	14961.88146
5813	14960.88862
5814	14959.89654
5815	14958.56372
5816	14957.00049
5817	14955.61067
5818	14954.11375
5819	14953.44169
5820	14952.25482
5821	14951.13759
5822	14949.59577
5823	14947.68518
5824	14946.51363
5825	14945.33896
5826	14944.60648
5827	14943.38943
5828	14942.17409
5829	14940.79722
5830	14939.93308
5831	14938.71981
5832	14938.04225
5833	14936.69869
5834	14936.06874
5835	14935.21286
5836	14933.54649
5837	14932.17216
5838	14930.95811
5839	14930.02846
5840	14928.62404
5841	14927.39737
5842	14926.68525
5843	14925.52566
5844	14924.14174
5845	14922.93868
5846	14921.74877
5847	14921.13323
5848	14920.61602
5849	14919.86568
5850	14918.42928
5851	14916.97285
5852	14915.69485
5853	14914.8079
5854	14913.67442
5855	14911.99742
5856	14910.7494
5857	14909.93096
5858	14909.13323
5859	14907.99313
5860	14906.96043
5861	14906.09663
5862	14904.40283
5863	14903.51431
5864	14902.10747
5865	14901.05116
5866	14900.04002
5867	14898.89486
5868	14898.08758
5869	14897.04068
5870	14895.68855
5871	14894.04451
5872	14893.0545
5873	14892.21629
5874	14890.69184
5875	14889.81554
5876	14888.65299
5877	14887.59611
5878	14886.76874
5879	14885.10098
5880	14883.80617
5881	14882.79483
5882	14881.91117
5883	14880.36836
5884	14879.40302
5885	14878.68642
5886	14877.43928
5887	14876.35252
5888	14875.77723
5889	14874.55037
5890	14873.29702
5891	14872.06513
5892	14870.98242
5893	14869.46871
5894	14868.26118
5895	14866.68324
5896	14865.70293
5897	14864.76537
5898	14863.91859
5899	14863.10901
5900	14861.53208
5901	14860.16827
5902	14859.00641
5903	14857.50723
5904	14856.55916
5905	14855.63225
5906	14854.89979
5907	14853.71296
5908	14852.66
5909	14851.44268
5910	14850.18135
5911	14849.22107
5912	14848.16768
5913	14847.71709
5914	14846.81514
5915	14846.03841
5916	14844.82607
5917	14843.34514
5918	14842.18909
5919	14841.58862
5920	14840.16144
5921	14839.09005
5922	14837.91515
5923	14836.61359
5924	14835.03735
5925	14833.8941
5926	14832.70853
5927	14831.33524
5928	14830.31951
5929	14829.62811
5930	14829.18449
5931	14828.28622
5932	14827.05706
5933	14825.78265
5934	14825.10978
5935	14824.53746
5936	14823.11625
5937	14822.37691
5938	14821.10413
5939	14819.65621
5940	14818.68922
5941	14817.3482
5942	14815.73121
5943	14814.4552
5944	14813.40602
5945	14812.09828
5946	14810.79299
5947	14809.43945
5948	14807.9205
5949	14807.20434
5950	14806.38645
5951	14805.1649
5952	14804.5053
5953	14803.90832
5954	14803.44829
5955	14801.8568
5956	14800.66613
5957	14799.16753
5958	14798.50298
5959	14797.94805
5960	14797.07486
5961	14796.13766
5962	14794.76943
5963	14793.76648
5964	14792.60894
5965	14790.86461
5966	14789.13505
5967	14787.73488
5968	14786.76795
5969	14786.02902
5970	14785.25733
5971	14783.79368
5972	14782.76932
5973	14781.78366
5974	14781.0131
5975	14779.40064
5976	14778.31079
5977	14776.96661
5978	14775.81828
5979	14774.17946
5980	14772.99794
5981	14771.94279
5982	14771.21082
5983	14770.162
5984	14768.97371
5985	14768.40482
5986	14767.19469
5987	14766.56705
5988	14765.21342
5989	14764.43811
5990	14763.17344
5991	14762.09275
5992	14761.17921
5993	14759.76745
5994	14758.74387
5995	14757.96395
5996	14757.41094
5997	14756.09862
5998	14755.02793
5999	14753.77648
6000	14752.69167
6001	14751.43356
6002	14750.02097
6003	14748.83819
6004	14747.86663
6005	14746.86181
6006	14745.91396
6007	14744.79636
6008	14743.45902
6009	14742.48793
6010	14741.87545
6011	14740.65409
6012	14739.87166
6013	14738.37821
6014	14737.02391
6015	14735.59658
6016	14735.05123
6017	14733.78837
6018	14732.91962
6019	14731.38535
6020	14730.21992
6021	14729.51555
6022	14728.77835
6023	14727.37437
6024	14726.65841
6025	14726.05627
6026	14724.46045
6027	14722.99988
6028	14722.29776
6029	14721.14063
6030	14720.39491
6031	14719.19621
6032	14718.5368
6033	14717.49473
6034	14716.40181
6035	14715.28094
6036	14713.92876
6037	14713.14671
6038	14712.37136
6039	14711.00092
6040	14709.83003
6041	14709.2193
6042	14708.3334
6043	14706.69176
6044	14705.28767
6045	14704.02697
6046	14702.9415
6047	14702.18444
6048	14700.89503
6049	14700.02508
6050	14698.52214
6051	14697.83497
6052	14697.27822
6053	14696.37766
6054	14695.77421
6055	14694.64524
6056	14693.41583
6057	14693.15397
6058	14692.33372
6059	14691.73137
6060	14691.14236
6061	14689.85244
6062	14689.21653
6063	14687.50449
6064	14686.37937
6065	14685.31475
6066	14684.46107
6067	14683.20157
6068	14682.256
6069	14680.94369
6070	14680.14256
6071	14678.75758
6072	14677.73883
6073	14676.33088
6074	14675.39855
6075	14674.52275
6076	14673.43004
6077	14671.95792
6078	14671.11941
6079	14670.4529
6080	14669.52847
6081	14668.56711
6082	14667.7586
6083	14666.22442
6084	14665.07328
6085	14664.6579
6086	14663.69083
6087	14662.64051
6088	14661.69064
6089	14660.731
6090	14659.81066
6091	14658.75369
6092	14657.6642
6093	14656.82587
6094	14656.07081
6095	14654.47209
6096	14652.95168
6097	14651.54628
6098	14650.17596
6099	14649.54613
6100	14648.75211
6101	14647.5957
6102	14646.2229
6103	14645.20723
6104	14643.89488
6105	14642.43309
6106	14641.54401
6107	14640.34198
6108	14639.48442
6109	14638.35372
6110	14637.57884
6111	14636.80713
6112	14636.24831
6113	14634.84293
6114	14633.87045
6115	14632.69016
6116	14631.29595
6117	14630.40321
6118	14629.1786
6119	14628.17115
6120	14627.13223
6121	14625.80495
6122	14624.72527
6123	14623.67172
6124	14622.92779
6125	14621.44487
6126	14620.36176
6127	14619.35605
6128	14618.29316
6129	14617.13172
6130	14616.57644
6131	14615.77592
6132	14614.01584
6133	14612.5888
6134	14611.60859
6135	14610.75303
6136	14609.62812
6137	14609.31645
6138	14608.25631
6139	14607.59668
6140	14606.93233
6141	14606.00266
6142	14604.64095
6143	14603.73603
6144	14602.51308
6145	14601.65148
6146	14600.20086
6147	14598.84537
6148	14597.69246
6149	14596.27002
6150	14595.22875
6151	14593.97561
6152	14593.14299
6153	14592.01419
6154	14590.41504
6155	14589.76164
6156	14588.95055
6157	14588.26202
6158	14586.7857
6159	14586.05393
6160	14584.75251
6161	14583.84964
6162	14582.74797
6163	14581.33201
6164	14580.20413
6165	14579.49526
6166	14578.64938
6167	14577.9538
6168	14577.04899
6169	14575.87649
6170	14574.56052
6171	14573.39871
6172	14572.23436
6173	14571.49753
6174	14570.39209
6175	14569.02804
6176	14568.69188
6177	14567.42166
6178	14566.58957
6179	14565.11036
6180	14563.66118
6181	14562.70202
6182	14561.15969
6183	14560.37801
6184	14559.49481
6185	14558.69817
6186	14557.34508
6187	14556.00785
6188	14554.7704
6189	14553.83404
6190	14552.43452
6191	14551.59492
6192	14551.0477
6193	14550.40304
6194	14549.70821
6195	14548.40595
6196	14547.11185
6197	14545.92719
6198	14544.75631
6199	14543.95674
6200	14542.86944
6201	14541.50047
6202	14540.79111
6203	14540.04226
6204	14539.11631
6205	14538.19119
6206	14537.23713
6207	14536.61496
6208	14535.36302
6209	14534.13692
6210	14533.27306
6211	14531.97111
6212	14531.25718
6213	14529.8938
6214	14529.3567
6215	14528.88682
6216	14527.88309
6217	14527.16501
6218	14526.30287
6219	14524.76065
6220	14523.85197
6221	14522.78991
6222	14521.95144
6223	14521.26085
6224	14520.27757
6225	14519.1367
6226	14518.47335
6227	14517.37078
6228	14516.60999
6229	14515.07451
6230	14513.57785
6231	14512.90212
6232	14511.83872
6233	14510.43248
6234	14509.33694
6235	14507.89888
6236	14506.85884
6237	14505.4782
6238	14504.25328
6239	14503.09771
6240	14501.82965
6241	14501.2321
6242	14499.9412
6243	14499.04391
6244	14498.17209
6245	14497.09009
6246	14496.54992
6247	14495.02426
6248	14493.99785
6249	14492.53694
6250	14491.46284
6251	14490.12122
6252	14489.31343
6253	14488.2728
6254	14487.20423
6255	14486.41985
6256	14485.31326
6257	14484.38438
6258	14483.52179
6259	14482.17262
6260	14481.09571
6261	14479.7713
6262	14479.10461
6263	14478.43387
6264	14477.07424
6265	14475.81619
6266	14474.67675
6267	14473.42951
6268	14472.6419
6269	14471.81614
6270	14471.21169
6271	14469.91604
6272	14468.30906
6273	14467.13735
6274	14465.79179
6275	14464.66381
6276	14463.33068
6277	14461.67849
6278	14460.69942
6279	14459.51446
6280	14459.01821
6281	14458.26867
6282	14456.90796
6283	14455.7174
6284	14454.95289
6285	14453.615
6286	14453.09658
6287	14452.29206
6288	14450.95467
6289	14450.37762
6290	14448.83878
6291	14447.99335
6292	14447.61157
6293	14447.21806
6294	14446.45486
6295	14445.84989
6296	14444.95274
6297	14443.90527
6298	14442.92973
6299	14442.22684
6300	14440.90156
6301	14439.94434
6302	14439.3081
6303	14438.30186
6304	14437.31585
6305	14435.59755
6306	14434.42719
6307	14433.18599
6308	14432.54747
6309	14431.60667
6310	14430.88715
6311	14429.18451
6312	14428.34041
6313	14427.01641
6314	14425.89107
6315	14425.1767
6316	14424.2329
6317	14423.46582
6318	14422.60431
6319	14421.43257
6320	14420.25501
6321	14418.74288
6322	14417.83441
6323	14417.33185
6324	14416.14045
6325	14414.76198
6326	14413.51082
6327	14412.59416
6328	14411.39663
6329	14410.13832
6330	14408.77575
6331	14408.17319
6332	14407.90416
6333	14407.40904
6334	14406.17723
