iter	Passed	Remaining
1660	93564	469737
1661	93620	469679
1662	93678	469633
1663	93737	469589
1664	93797	469552
1665	93860	469526
1666	93919	469484
1667	93981	469455
1668	94045	469440
1669	94105	469402
1670	94165	469360
1671	94228	469339
1672	94288	469300
1673	94352	469283
1674	94413	469250
1675	94492	469304
1676	94552	469267
1677	94611	469224
1678	94672	469190
1679	94738	469181
1680	94824	469272
1681	94885	469239
1682	94949	469218
1683	95021	469239
1684	95086	469224
1685	95146	469188
1686	95213	469183
1687	95272	469135
1688	95333	469102
1689	95391	469057
1690	95452	469019
1691	95504	468944
1692	95565	468910
1693	95626	468874
1694	95686	468835
1695	95745	468792
1696	95807	468761
1697	95865	468711
1698	95925	468674
1699	95982	468618
1700	96044	468589
1701	96103	468549
1702	96161	468499
1703	96223	468469
1704	96286	468444
1705	96348	468414
1706	96430	468481
1707	96487	468427
1708	96543	468368
1709	96598	468302
1710	96654	468246
1711	96713	468200
1712	96771	468152
1713	96829	468104
1714	96887	468053
1715	96944	468002
1716	96999	467936
1717	97059	467896
1718	97121	467867
1719	97180	467822
1720	97234	467751
1721	97291	467698
1722	97351	467659
1723	97410	467614
1724	97463	467543
1725	97519	467484
1726	97575	467425
1727	97631	467367
1728	97690	467322
1729	97744	467252
1730	97799	467190
1731	97861	467158
1732	97943	467223
1733	98003	467185
1734	98061	467135
1735	98118	467082
1736	98176	467031
1737	98247	467041
1738	98305	466995
1739	98361	466932
1740	98420	466887
1741	98476	466832
1742	98534	466779
1743	98590	466724
1744	98648	466673
1745	98718	466678
1746	98776	466630
1747	98831	466566
1748	98888	466512
1749	98947	466466
1750	99002	466402
1751	99058	466344
1752	99116	466294
1753	99180	466272
1754	99239	466228
1755	99300	466191
1756	99359	466146
1757	99422	466120
1758	99505	466189
1759	99566	466150
1760	99625	466108
1761	99689	466087
1762	99750	466048
1763	99813	466021
1764	99878	466005
1765	99940	465971
1766	100002	465941
1767	100065	465914
1768	100172	466095
1769	100250	466135
1770	100312	466106
1771	100379	466097
1772	100446	466087
1773	100508	466056
1774	100568	466015
1775	100634	466000
1776	100699	465980
1777	100756	465929
1778	100816	465888
1779	100880	465863
1780	100938	465811
1781	100998	465772
1782	101056	465723
1783	101118	465687
1784	101200	465747
1785	101254	465679
1786	101309	465616
1787	101365	465554
1788	101422	465499
1789	101479	465445
1790	101536	465388
1791	101594	465340
1792	101651	465285
1793	101712	465248
1794	101770	465195
1795	101829	465150
1796	101888	465102
1797	101948	465062
1798	102003	464998
1799	102062	464950
1800	102119	464896
1801	102179	464854
1802	102237	464805
1803	102302	464784
1804	102360	464734
1805	102419	464687
1806	102480	464649
1807	102542	464619
1808	102598	464559
1809	102659	464517
1810	102741	464575
1811	102817	464608
1812	102878	464569
1813	102939	464531
1814	102998	464485
1815	103059	464446
1816	103148	464537
1817	103208	464495
1818	103267	464447
1819	103331	464426
1820	103393	464391
1821	103454	464352
1822	103516	464318
1823	103581	464298
1824	103645	464274
1825	103716	464280
1826	103783	464269
1827	103847	464244
1828	103907	464205
1829	103967	464161
1830	104032	464139
1831	104107	464166
1832	104199	464262
1833	104261	464232
1834	104323	464197
1835	104382	464147
1836	104444	464116
1837	104536	464215
1838	104598	464179
1839	104659	464143
1840	104722	464111
1841	104787	464089
1842	104850	464062
1843	104910	464019
1844	104974	463993
1845	105042	463983
1846	105103	463946
1847	105165	463912
1848	105225	463869
1849	105292	463854
1850	105356	463830
1851	105416	463788
1852	105478	463752
1853	105559	463801
1854	105622	463771
1855	105683	463731
1856	105739	463670
1857	105800	463631
1858	105857	463575
1859	105915	463522
1860	105974	463475
1861	106029	463407
1862	106083	463337
1863	106160	463368
1864	106211	463287
1865	106267	463226
1866	106320	463150
1867	106371	463071
1868	106426	463004
1869	106480	462932
1870	106534	462862
1871	106587	462789
1872	106638	462706
1873	106692	462638
1874	106746	462566
1875	106796	462480
1876	106849	462407
1877	106901	462328
1878	106954	462256
1879	107007	462181
1880	107058	462099
1881	107110	462019
1882	107175	461996
1883	107229	461927
1884	107280	461848
1885	107335	461781
1886	107389	461710
1887	107441	461632
1888	107496	461567
1889	107574	461603
1890	107625	461520
1891	107679	461451
1892	107732	461376
1893	107785	461302
1894	107839	461235
1895	107889	461148
1896	107941	461068
1897	107993	460991
1898	108046	460918
1899	108097	460835
1900	108148	460755
1901	108203	460688
1902	108259	460628
1903	108311	460551
1904	108363	460474
1905	108416	460401
1906	108471	460335
1907	108523	460259
1908	108578	460193
1909	108631	460118
1910	108686	460054
1911	108738	459979
1912	108788	459890
1913	108842	459823
1914	108896	459753
1915	108950	459686
1916	109030	459723
1917	109085	459662
1918	109136	459580
1919	109188	459501
1920	109241	459429
1921	109294	459355
1922	109347	459283
1923	109398	459199
1924	109452	459132
1925	109504	459056
1926	109561	459000
1927	109611	458912
1928	109664	458839
1929	109714	458756
1930	109769	458690
1931	109820	458610
1932	109874	458541
1933	109927	458469
1934	109982	458401
1935	110036	458334
1936	110087	458252
1937	110141	458183
1938	110194	458112
1939	110246	458033
1940	110302	457974
1941	110355	457901
1942	110431	457922
1943	110484	457849
1944	110535	457769
1945	110592	457715
1946	110643	457635
1947	110696	457558
1948	110746	457475
1949	110799	457403
1950	110864	457378
1951	110915	457300
1952	110968	457226
1953	111021	457152
1954	111075	457087
1955	111127	457008
1956	111180	456938
1957	111233	456864
1958	111286	456793
1959	111338	456713
1960	111390	456639
1961	111442	456563
1962	111496	456494
1963	111591	456591
1964	111644	456520
1965	111697	456448
1966	111748	456368
1967	111802	456300
1968	111881	456332
1969	111933	456254
1970	111986	456184
1971	112039	456113
1972	112091	456034
1973	112144	455961
1974	112195	455884
1975	112250	455819
1976	112302	455742
1977	112356	455674
1978	112406	455590
1979	112461	455526
1980	112514	455454
1981	112568	455387
1982	112622	455317
1983	112675	455244
1984	112725	455162
1985	112782	455103
1986	112833	455024
1987	112885	454948
1988	112937	454874
1989	112990	454800
1990	113044	454732
1991	113096	454658
1992	113150	454587
1993	113204	454520
1994	113279	454539
1995	113331	454461
1996	113387	454399
1997	113437	454318
1998	113489	454242
1999	113541	454167
2000	113594	454095
2001	113653	454047
2002	113704	453967
2003	113756	453891
2004	113809	453817
2005	113865	453757
2006	113917	453685
2007	113970	453610
2008	114022	453537
2009	114081	453486
2010	114133	453413
2011	114188	453347
2012	114240	453273
2013	114304	453245
2014	114356	453169
2015	114409	453098
2016	114462	453027
2017	114517	452961
2018	114570	452889
2019	114621	452813
2020	114674	452739
2021	114752	452765
2022	114804	452693
2023	114858	452625
2024	114912	452556
2025	114969	452502
2026	115023	452432
2027	115074	452352
2028	115125	452274
2029	115180	452211
2030	115232	452137
2031	115284	452061
2032	115337	451987
2033	115389	451915
2034	115442	451843
2035	115497	451778
2036	115552	451714
2037	115607	451651
2038	115658	451573
2039	115716	451522
2040	115791	451537
2041	115846	451474
2042	115898	451398
2043	115952	451329
2044	116004	451256
2045	116060	451195
2046	116115	451131
2047	116193	451155
2048	116250	451102
2049	116307	451044
2050	116367	451000
2051	116427	450956
2052	116484	450903
2053	116539	450839
2054	116594	450774
2055	116646	450700
2056	116700	450633
2057	116755	450570
2058	116814	450519
2059	116870	450460
2060	116924	450395
2061	116977	450325
2062	117031	450256
2063	117085	450187
2064	117136	450110
2065	117191	450048
2066	117242	449969
2067	117294	449895
2068	117354	449848
2069	117410	449791
2070	117463	449719
2071	117517	449651
2072	117582	449628
2073	117661	449656
2074	117714	449584
2075	117766	449509
2076	117821	449447
2077	117873	449371
2078	117925	449295
2079	117984	449247
2080	118038	449182
2081	118092	449113
2082	118144	449039
2083	118196	448965
2084	118248	448889
2085	118302	448823
2086	118354	448748
2087	118408	448680
2088	118461	448611
2089	118516	448549
2090	118571	448484
2091	118623	448411
2092	118675	448335
2093	118728	448266
2094	118782	448199
2095	118835	448126
2096	118886	448050
2097	118939	447980
2098	118991	447905
2099	119045	447837
2100	119124	447866
2101	119175	447788
2102	119226	447710
2103	119279	447640
2104	119330	447561
2105	119385	447498
2106	119438	447426
2107	119490	447352
2108	119545	447290
2109	119598	447217
2110	119653	447155
2111	119703	447075
2112	119756	447005
2113	119809	446932
2114	119861	446860
2115	119915	446793
2116	119969	446727
2117	120024	446662
2118	120075	446586
2119	120130	446521
2120	120182	446449
2121	120237	446384
2122	120291	446319
2123	120350	446273
2124	120427	446290
2125	120489	446252
2126	120594	446374
2127	120691	446466
2128	120768	446487
2129	120826	446433
2130	120888	446397
2131	120960	446396
2132	121017	446339
2133	121076	446290
2134	121159	446332
2135	121222	446300
2136	121279	446242
2137	121339	446198
2138	121422	446238
2139	121479	446181
2140	121533	446114
2141	121585	446041
2142	121640	445975
2143	121692	445903
2144	121745	445832
2145	121797	445756
2146	121850	445688
2147	121904	445621
2148	121957	445550
2149	122008	445474
2150	122060	445398
2151	122113	445328
2152	122190	445344
2153	122241	445267
2154	122298	445212
2155	122352	445143
2156	122404	445070
2157	122455	444992
2158	122513	444941
2159	122607	445020
2160	122660	444950
2161	122713	444879
2162	122767	444810
2163	122817	444732
2164	122871	444664
2165	122921	444582
2166	122973	444508
2167	123027	444443
2168	123078	444363
2169	123129	444287
2170	123182	444217
2171	123235	444146
2172	123287	444072
2173	123340	444003
2174	123392	443930
2175	123445	443859
2176	123498	443788
2177	123555	443733
2178	123635	443759
2179	123687	443686
2180	123737	443605
2181	123791	443538
2182	123842	443461
2183	123896	443395
2184	123947	443317
2185	123997	443236
2186	124048	443158
2187	124099	443081
2188	124150	443007
2189	124205	442943
2190	124258	442874
2191	124313	442808
2192	124364	442731
2193	124415	442657
2194	124467	442581
2195	124533	442560
2196	124583	442480
2197	124636	442407
2198	124688	442333
2199	124740	442263
2200	124791	442186
2201	124843	442110
2202	124893	442032
2203	124948	441966
2204	125004	441909
2205	125080	441921
2206	125133	441851
2207	125186	441782
2208	125239	441711
2209	125292	441640
2210	125345	441573
2211	125399	441505
2212	125450	441428
2213	125499	441346
2214	125554	441284
2215	125608	441217
2216	125660	441144
2217	125711	441067
2218	125764	440996
2219	125816	440923
2220	125868	440852
2221	125921	440781
2222	125973	440708
2223	126026	440639
2224	126077	440562
2225	126128	440487
2226	126181	440418
2227	126234	440349
2228	126286	440276
2229	126338	440201
2230	126392	440135
2231	126468	440146
2232	126522	440080
2233	126575	440011
2234	126628	439942
2235	126681	439871
2236	126734	439803
2237	126786	439729
2238	126837	439654
2239	126890	439583
2240	126944	439518
2241	126997	439448
2242	127049	439377
2243	127102	439306
2244	127152	439228
2245	127203	439153
2246	127254	439076
2247	127308	439011
2248	127361	438940
2249	127412	438864
2250	127463	438789
2251	127518	438727
2252	127572	438661
2253	127623	438585
2254	127680	438531
2255	127745	438501
2256	127797	438429
2257	127872	438436
2258	127926	438370
2259	127983	438313
2260	128041	438263
2261	128101	438217
2262	128159	438164
2263	128215	438106
2264	128278	438073
2265	128334	438012
2266	128395	437973
2267	128453	437921
2268	128513	437873
2269	128567	437808
2270	128626	437760
2271	128685	437713
2272	128738	437641
2273	128791	437572
2274	128846	437513
2275	128902	437451
2276	128956	437388
2277	129008	437315
2278	129058	437236
2279	129112	437169
2280	129164	437098
2281	129215	437021
2282	129268	436953
2283	129324	436895
2284	129398	436896
2285	129450	436823
2286	129501	436750
2287	129555	436684
2288	129607	436609
2289	129659	436538
2290	129715	436479
2291	129769	436414
2292	129820	436339
2293	129873	436269
2294	129925	436199
2295	129981	436138
2296	130033	436067
2297	130085	435994
2298	130136	435920
2299	130191	435860
2300	130243	435786
2301	130296	435719
2302	130349	435648
2303	130401	435577
2304	130453	435506
2305	130507	435439
2306	130562	435377
2307	130616	435314
2308	130667	435236
2309	130718	435163
2310	130804	435204
2311	130858	435139
2312	130910	435066
2313	130961	434991
2314	131013	434919
2315	131066	434852
2316	131118	434778
2317	131168	434699
2318	131219	434624
2319	131270	434552
2320	131324	434486
2321	131376	434413
2322	131428	434341
2323	131480	434271
2324	131534	434204
2325	131584	434128
2326	131640	434067
2327	131692	433998
2328	131744	433925
2329	131795	433851
2330	131846	433776
2331	131900	433711
2332	131951	433635
2333	132002	433561
2334	132053	433487
2335	132107	433422
2336	132159	433350
2337	132233	433349
2338	132285	433278
2339	132338	433210
2340	132390	433140
2341	132441	433065
2342	132493	432992
2343	132545	432921
2344	132595	432844
2345	132647	432771
2346	132698	432697
2347	132751	432628
2348	132802	432555
2349	132855	432488
2350	132907	432415
2351	133006	432496
2352	133057	432422
2353	133108	432348
2354	133163	432286
2355	133215	432213
2356	133266	432142
2357	133318	432069
2358	133371	432001
2359	133422	431928
2360	133474	431856
2361	133525	431782
2362	133581	431723
2363	133634	431654
2364	133707	431651
2365	133761	431586
2366	133814	431520
2367	133867	431452
2368	133920	431384
2369	133971	431310
2370	134034	431274
2371	134085	431199
2372	134137	431127
2373	134189	431056
2374	134243	430990
2375	134294	430916
2376	134349	430855
2377	134406	430800
2378	134468	430762
2379	134529	430719
2380	134581	430650
2381	134636	430586
2382	134688	430516
2383	134740	430446
2384	134792	430374
2385	134845	430306
2386	134900	430246
2387	134953	430177
2388	135007	430113
2389	135061	430049
2390	135136	430050
2391	135186	429974
2392	135238	429902
2393	135292	429838
2394	135349	429783
2395	135409	429737
2396	135465	429680
2397	135518	429612
2398	135572	429548
2399	135623	429474
2400	135674	429398
2401	135725	429325
2402	135780	429263
2403	135831	429190
2404	135882	429118
2405	135935	429051
2406	135989	428986
2407	136041	428914
2408	136090	428834
2409	136145	428773
2410	136208	428738
2411	136270	428699
2412	136329	428648
2413	136387	428598
2414	136440	428531
2415	136495	428468
2416	136552	428413
2417	136637	428448
2418	136690	428379
2419	136747	428324
2420	136816	428308
2421	136890	428306
2422	136961	428294
2423	137028	428271
2424	137101	428266
2425	137167	428237
2426	137231	428206
2427	137289	428152
2428	137353	428119
2429	137411	428067
2430	137470	428017
2431	137525	427957
2432	137580	427895
2433	137636	427839
2434	137688	427766
2435	137756	427746
2436	137810	427681
2437	137868	427630
2438	137924	427571
2439	137980	427514
2440	138033	427446
2441	138085	427376
2442	138149	427341
2443	138240	427392
2444	138310	427377
2445	138389	427390
2446	138474	427419
2447	138557	427443
2448	138630	427439
2449	138691	427397
2450	138758	427370
2451	138821	427335
2452	138878	427278
2453	138940	427239
2454	138999	427191
2455	139053	427125
2456	139108	427065
2457	139175	427038
2458	139232	426982
2459	139289	426929
2460	139346	426872
2461	139405	426822
2462	139459	426758
2463	139520	426715
2464	139576	426656
2465	139640	426621
2466	139692	426553
2467	139745	426484
2468	139799	426418
2469	139875	426423
2470	139927	426352
2471	139981	426287
2472	140034	426218
2473	140085	426144
2474	140139	426080
2475	140192	426011
2476	140244	425941
2477	140299	425881
2478	140365	425851
2479	140420	425791
2480	140485	425759
2481	140547	425718
2482	140601	425656
2483	140655	425591
2484	140708	425522
2485	140761	425454
2486	140816	425392
2487	140868	425322
2488	140919	425248
2489	140970	425174
2490	141025	425113
2491	141079	425049
2492	141137	424996
2493	141194	424943
2494	141260	424913
2495	141344	424939
2496	141405	424896
2497	141462	424840
2498	141519	424784
2499	141580	424742
2500	141641	424697
2501	141702	424653
2502	141758	424595
2503	141810	424526
2504	141866	424465
2505	141918	424395
2506	141970	424324
2507	142021	424253
2508	142075	424188
2509	142130	424125
2510	142182	424055
2511	142233	423982
2512	142285	423911
2513	142337	423843
2514	142389	423772
2515	142441	423700
2516	142496	423638
2517	142551	423577
2518	142607	423520
2519	142663	423460
2520	142719	423402
2521	142793	423399
2522	142845	423327
2523	142897	423256
2524	142949	423187
2525	143004	423127
2526	143057	423059
2527	143117	423013
2528	143184	422984
